talk_time,battery_power,pc,three_g,mobile_wt,px_width,sc_h,sc_w,m_dep,touch_screen,fc,four_g,price_range,blue,n_cores,wifi,dual_sim,ram,int_memory,px_height,clock_speed
3,1202,1,0,122,1742,19,0,0,0,0,0,0,1,2,0,1,595,19,404,2.4
18,1412,10,0,86,660,15,10,0,0,9,0,1,0,3,1,0,1853,57,2,0.6
20,1886,1,1,112,1958,16,7,0,0,0,1,1,0,3,1,0,1179,24,809,0.5
10,1799,9,1,123,1386,10,8,0,1,1,1,0,0,3,0,0,445,30,617,1.0
2,1635,0,1,182,1411,10,1,0,1,0,1,2,0,4,0,1,2315,2,1209,2.6
10,1864,2,1,142,1545,10,1,0,0,0,1,2,0,1,0,0,2258,7,225,2.2
12,864,15,1,148,1378,13,8,0,1,10,1,3,0,4,0,0,3964,24,1362,2.5
7,724,0,1,187,1754,7,6,0,0,0,0,2,0,7,0,1,2311,44,1273,2.7
6,1476,2,1,148,1972,15,10,0,0,0,1,3,0,2,1,0,3644,43,1789,0.5
20,1289,17,1,161,1854,14,8,0,1,3,1,3,0,6,0,1,3167,16,713,0.8
16,1154,16,1,159,1827,16,15,0,0,6,1,3,0,5,0,0,3262,35,1003,2.0
9,1230,7,0,123,676,11,5,0,1,6,0,0,1,5,1,1,988,26,416,2.2
10,737,16,0,193,1463,7,0,0,1,7,0,2,1,4,0,1,2951,49,781,2.4
17,772,11,1,97,1805,7,0,0,0,0,1,2,0,7,0,1,2782,23,317,1.0
5,618,1,1,138,1781,14,3,0,1,0,1,2,1,2,0,1,2574,63,853,2.2
13,1773,18,1,170,1472,17,6,0,0,16,1,3,1,6,1,0,3566,32,1215,2.5
10,903,0,1,91,1235,9,5,0,1,0,1,0,0,1,0,1,711,50,1230,1.0
13,1395,1,1,111,705,11,0,0,0,0,0,2,0,3,1,1,2571,23,213,1.8
4,1992,15,1,100,1596,9,3,1,1,5,1,1,1,2,1,0,606,57,1552,1.6
4,594,3,1,132,1263,16,4,0,1,2,1,2,0,5,1,0,3087,28,1011,0.8
10,1673,10,1,187,734,9,1,0,0,7,0,3,0,3,1,1,3669,9,65,2.8
18,1073,0,0,145,804,6,0,0,1,0,0,2,1,7,0,1,2908,51,690,0.5
14,1937,19,1,189,1767,5,4,0,1,17,0,3,1,1,0,0,3321,58,1728,1.7
8,1095,5,1,103,1066,13,11,0,1,0,1,3,1,4,1,1,3209,44,838,2.6
16,1965,3,1,187,1965,11,10,0,1,0,0,2,1,4,1,1,2032,39,915,2.6
9,718,7,1,88,830,17,11,0,0,0,1,1,0,1,1,1,1754,21,518,0.7
12,764,11,1,124,539,19,1,0,0,9,1,0,0,8,0,1,1341,45,52,1.0
10,1539,0,1,159,1666,15,9,0,0,0,0,2,1,8,1,0,2107,41,1112,2.6
15,1165,12,1,178,831,19,12,0,0,11,0,0,1,6,0,0,764,41,564,2.4
17,1772,18,1,159,1405,6,1,0,1,17,1,1,1,2,0,0,1146,45,837,1.6
6,1496,14,0,126,506,17,4,0,0,13,0,1,1,4,1,1,1927,38,501,1.9
12,1517,18,1,169,1645,18,16,0,0,2,1,2,0,4,0,0,2738,8,570,2.5
8,580,5,1,135,898,12,11,0,0,0,0,2,1,4,1,1,3565,24,404,2.1
2,574,2,1,118,1364,8,4,0,0,0,1,0,1,6,1,1,1303,26,382,2.0
14,1550,5,0,126,1619,12,3,0,0,2,0,2,1,7,0,0,1571,32,1541,2.7
2,719,8,1,102,1141,9,1,0,0,7,0,0,0,6,0,0,841,6,405,2.9
19,1454,20,0,80,910,16,0,0,0,8,0,1,0,8,0,1,1713,37,903,1.4
5,928,13,0,80,1243,19,10,0,1,11,0,0,1,8,0,1,666,56,221,0.5
10,1001,7,1,117,1836,13,9,0,1,1,0,3,0,3,1,1,3654,40,922,2.8
12,1753,17,1,113,1595,17,16,0,1,8,1,1,0,7,1,0,1445,12,387,1.2
18,1429,14,1,100,820,11,7,0,0,0,1,3,0,3,1,1,3945,40,246,1.5
18,1065,2,1,89,928,10,1,0,0,0,1,2,1,2,1,0,3078,14,188,0.5
15,1160,2,1,166,859,18,4,0,0,1,1,0,0,3,1,0,595,63,762,1.1
11,808,14,0,185,974,13,4,0,1,7,0,0,0,6,0,0,1471,20,496,1.9
13,1520,18,1,177,1005,14,9,0,1,5,1,3,1,8,1,0,3826,33,151,2.2
5,578,8,1,162,1433,15,3,0,0,2,1,0,1,8,1,1,1270,57,1025,2.6
16,1254,10,1,134,1372,14,1,0,1,2,1,0,1,2,1,0,817,27,1288,1.2
14,570,5,0,111,1917,14,10,0,0,2,0,3,1,7,0,1,3663,9,1331,0.5
15,543,4,1,192,984,17,14,0,0,0,0,1,0,5,0,0,2413,57,391,0.5
20,912,1,1,107,1723,17,3,0,1,0,0,3,0,5,0,1,3573,58,165,0.5
4,891,3,1,153,1435,17,16,0,1,1,1,0,0,6,1,1,1303,18,40,1.9
20,1112,6,1,190,1119,11,0,0,1,0,1,3,0,4,1,0,3302,12,777,0.5
17,1430,5,0,179,906,17,8,0,0,3,0,0,1,3,1,0,752,56,569,0.9
11,1799,2,1,107,1383,12,2,0,1,0,0,0,1,4,1,0,720,49,632,0.5
6,1281,6,0,148,1617,12,1,0,1,0,0,1,1,1,0,1,1129,28,1285,2.3
2,1454,20,0,199,1018,10,0,0,0,8,0,1,0,3,1,0,1300,6,698,2.6
5,1469,14,1,169,711,15,5,0,1,11,1,1,0,2,1,1,1687,44,484,1.7
9,601,11,1,169,1827,14,8,0,0,3,1,2,1,4,1,1,2651,6,818,1.7
13,1975,11,1,128,655,5,4,0,1,6,1,2,1,8,0,0,2998,16,80,1.5
6,1172,3,1,164,1092,12,0,0,0,0,1,1,0,1,0,0,1477,27,607,1.9
14,1373,12,1,127,673,8,3,0,0,2,0,3,1,7,0,1,3800,50,105,1.0
8,1355,16,1,132,891,19,4,0,1,10,1,0,0,5,0,0,880,23,651,2.3
16,1336,9,1,194,583,13,1,0,1,5,1,1,0,5,1,0,1869,17,55,0.9
14,1775,7,1,163,1869,19,13,0,1,3,0,3,1,1,1,0,2343,41,1633,1.5
4,1108,20,1,169,1742,5,3,0,1,14,1,0,1,7,0,1,1229,2,208,1.3
16,1996,4,1,138,1083,17,14,0,0,0,1,1,1,5,0,1,1258,7,937,2.8
18,640,15,1,163,1179,7,5,0,1,0,0,2,0,4,0,0,2844,20,710,0.6
4,688,3,0,131,1964,17,1,0,1,0,0,3,0,7,0,1,3745,57,426,2.5
19,986,3,1,183,800,16,9,0,0,1,1,1,1,8,0,0,2385,23,471,1.5
12,852,7,1,147,730,13,7,0,0,6,1,0,1,5,1,1,1275,54,538,1.6
14,1271,15,0,113,1949,15,14,0,0,12,0,0,1,7,1,0,445,32,1350,0.5
13,1249,8,1,140,1193,18,10,0,1,3,1,0,1,3,1,0,531,55,605,0.5
17,538,7,1,163,537,9,3,0,1,0,1,1,0,7,1,1,2215,25,455,1.1
19,740,11,0,123,1147,7,6,0,1,1,0,0,0,1,1,0,1105,12,935,1.8
20,717,6,1,99,1981,16,15,0,0,2,1,0,0,8,0,1,629,14,1878,1.1
13,950,10,0,156,843,14,12,0,1,9,0,0,1,5,0,0,1095,55,774,0.5
7,606,2,1,146,1152,19,12,0,0,1,1,0,0,4,0,0,1223,53,465,2.5
5,1063,2,1,101,1232,17,16,0,0,0,1,3,1,5,1,0,3809,26,1208,1.1
18,826,1,1,88,786,9,3,0,0,0,1,2,1,4,1,1,2863,58,179,2.4
5,681,19,1,194,1702,6,1,0,0,12,1,2,0,5,1,1,2548,17,371,0.5
20,1331,7,1,165,1226,13,5,0,0,0,0,1,1,2,1,0,1026,16,1109,1.6
6,589,4,1,146,1858,16,10,0,1,1,1,0,1,8,1,0,362,59,759,0.5
6,742,1,1,139,1288,8,0,0,1,0,1,0,1,3,1,0,292,36,1161,0.5
10,1332,19,1,168,855,19,11,0,1,5,1,2,0,7,0,1,2790,7,846,1.3
13,1407,4,1,104,1217,9,7,0,0,1,1,2,1,4,1,0,2192,22,1172,2.4
9,1335,4,1,180,559,5,2,0,0,3,0,3,1,2,0,0,3615,60,83,3.0
2,663,1,1,183,1605,6,2,0,0,0,0,2,0,2,1,1,3176,25,82,0.8
8,548,14,1,146,1657,17,14,0,1,0,1,0,0,4,1,1,562,56,657,1.0
17,1588,13,1,159,1594,18,0,0,1,0,1,3,0,1,0,0,3272,61,1064,0.5
5,1720,18,1,168,1353,14,2,0,1,15,1,2,0,2,1,0,2148,55,753,2.0
20,1772,15,0,116,545,5,2,0,1,3,0,1,1,8,1,1,1834,64,270,0.5
10,864,1,1,88,1436,18,9,0,1,0,1,0,0,6,0,1,493,53,262,1.6
5,897,2,0,171,1852,12,3,0,0,1,0,2,0,1,1,1,2948,17,547,1.4
6,1250,18,1,167,1020,6,5,0,1,14,1,2,1,5,1,0,3314,20,11,1.5
15,671,17,1,105,1182,6,4,0,0,10,0,2,0,7,0,1,2504,30,852,0.9
8,1396,1,1,118,1843,7,1,0,1,0,1,1,0,6,1,1,1386,44,173,1.5
18,1314,18,1,87,512,17,16,1,0,13,1,3,1,4,0,1,3411,5,82,2.8
4,721,18,0,125,1862,10,3,0,1,10,0,1,1,1,1,1,1713,16,408,1.3
5,1721,5,1,128,1048,19,2,0,1,4,1,0,1,4,1,1,707,33,871,0.5
9,1382,18,1,199,719,16,7,0,0,7,1,1,1,2,1,0,2073,13,612,0.5
3,1936,3,0,139,1021,17,7,0,0,2,0,1,0,3,1,0,1400,44,570,1.3
15,671,17,1,105,1182,6,4,0,0,10,0,2,0,7,0,1,2504,30,852,0.9
18,595,17,1,121,810,10,2,0,1,7,1,3,0,3,0,1,3752,23,441,0.9
4,909,0,1,82,973,12,9,0,0,0,0,2,1,8,0,0,3187,53,635,1.4
4,605,16,1,142,1026,15,6,0,0,8,1,0,0,3,0,0,392,9,160,1.0
7,934,15,0,182,1190,10,8,0,0,2,0,0,0,8,1,1,703,30,521,2.0
16,1887,7,1,126,1798,18,16,0,1,6,1,3,1,8,0,1,3348,17,1172,3.0
10,1742,12,1,170,681,12,3,0,0,9,1,2,0,7,1,1,2610,43,453,2.3
8,553,3,1,121,902,11,4,0,1,1,1,0,0,7,1,1,1204,8,325,2.4
13,1524,1,1,174,550,16,5,0,0,0,0,2,1,4,1,1,2678,10,154,1.8
11,510,6,0,120,1228,17,2,0,1,3,0,1,0,3,1,1,2509,35,382,1.7
2,510,16,1,168,754,19,4,0,1,5,1,3,1,6,1,1,3919,45,483,2.0
4,536,14,1,182,1539,12,9,0,1,12,1,0,0,7,0,1,284,3,1386,2.4
13,1930,12,0,186,1920,17,3,0,0,11,0,2,1,8,1,0,1783,16,1901,2.0
18,1413,0,1,128,1481,5,0,0,1,0,1,0,0,1,0,0,515,13,1323,0.6
13,513,13,0,174,710,16,6,0,1,8,0,2,0,8,1,0,3400,27,282,1.9
6,1875,17,1,91,1942,7,2,0,0,11,1,3,1,1,1,1,2712,55,1802,0.5
3,1509,8,1,81,1684,12,8,0,1,5,0,1,0,4,0,1,1540,50,1010,0.6
19,972,2,1,126,816,12,7,1,0,1,0,2,1,4,1,1,3035,5,687,2.7
9,915,20,1,91,1316,11,6,0,1,8,1,0,0,3,0,0,378,31,875,2.0
13,915,16,1,199,986,7,3,0,1,9,1,1,1,2,0,1,2156,33,503,0.5
13,1703,0,1,192,1235,5,4,0,0,0,1,0,1,1,1,0,1046,22,286,0.5
20,1372,17,1,193,937,11,3,0,0,7,0,0,1,4,0,0,725,34,687,2.7
19,1656,17,1,105,519,12,8,0,0,8,1,1,1,7,1,1,1499,38,506,0.5
13,1614,17,1,188,1330,17,13,0,0,8,1,3,0,3,0,0,3914,55,860,1.9
18,660,10,1,111,1178,6,5,0,1,5,1,0,0,2,1,0,588,40,262,0.5
6,1843,7,1,104,832,5,4,0,0,1,1,3,0,3,1,0,3899,62,21,2.8
4,946,20,0,166,1771,15,7,0,1,17,0,3,1,3,0,1,3720,5,1698,2.6
3,1476,5,1,171,1666,13,8,0,0,0,1,2,1,4,1,1,1529,55,1641,1.2
15,683,8,0,197,1135,9,0,0,0,7,0,1,1,7,0,0,2066,30,927,2.1
10,586,14,1,142,598,9,7,0,0,10,1,2,0,8,1,1,3178,8,116,1.4
2,1680,7,1,168,1231,15,3,0,1,6,1,1,1,4,0,1,1459,37,679,1.2
7,625,8,1,183,842,9,1,0,1,5,1,2,1,4,1,1,3323,10,635,1.2
2,659,7,1,110,1929,15,5,0,0,6,1,1,0,3,1,0,2044,6,1054,2.7
4,696,13,1,103,797,14,11,0,0,11,1,1,1,3,1,0,2022,35,533,2.4
6,1929,2,1,163,1051,12,7,1,1,0,1,1,1,6,0,1,1913,19,349,0.5
3,1973,10,0,193,851,6,0,0,0,6,0,0,1,4,1,1,639,46,699,2.4
6,528,15,1,142,637,9,8,0,1,12,1,2,0,2,0,0,3256,6,574,1.7
14,1698,20,1,160,994,13,3,0,0,5,1,0,0,6,1,0,796,18,363,2.1
19,1523,8,1,129,1606,19,8,0,1,6,1,0,1,1,0,0,707,11,148,1.8
9,600,2,0,112,747,18,0,0,0,0,0,0,0,5,0,0,1655,14,320,0.5
4,645,10,1,197,580,12,9,1,1,1,0,2,0,7,1,0,2962,41,327,0.5
7,852,13,1,104,1159,17,4,0,1,4,1,1,0,7,0,1,2253,62,293,1.0
7,1944,9,1,92,712,19,8,0,0,1,1,2,1,4,1,0,2322,26,313,0.5
11,517,8,1,183,974,17,16,0,0,3,1,3,0,4,1,1,3704,33,660,1.4
6,877,14,1,135,652,14,12,0,0,9,1,2,0,1,0,1,3260,46,457,1.3
17,1703,7,1,92,521,7,3,0,1,5,1,0,1,6,0,0,793,23,134,0.5
4,765,1,1,115,1429,11,7,0,0,0,1,2,0,8,1,1,2243,47,1277,0.5
3,1958,3,0,190,637,16,5,0,0,0,0,1,1,2,0,1,1409,4,304,1.9
3,1547,8,0,166,590,12,2,0,1,6,0,0,0,2,1,1,505,45,583,2.9
15,1514,4,1,138,538,15,3,0,0,3,1,0,1,3,1,0,1037,12,306,1.4
2,1745,0,1,105,1629,5,0,0,1,0,1,1,0,3,0,0,1308,3,426,2.9
17,1283,5,1,93,692,9,6,0,1,4,0,2,1,5,0,1,2698,47,372,1.6
18,1998,19,1,196,1356,17,9,0,1,8,0,2,1,8,0,0,2311,31,50,1.2
15,1231,7,1,113,1663,9,4,0,1,2,0,3,0,1,0,1,3119,7,43,0.7
13,642,15,0,197,1011,12,5,0,0,3,0,2,0,2,0,0,3355,34,331,2.8
12,1989,13,1,94,1497,17,9,0,1,0,1,2,0,3,1,1,1665,41,1100,2.5
20,1779,3,0,90,1717,12,2,0,1,2,0,1,1,1,0,1,1246,5,1225,2.6
10,891,19,1,196,1724,7,1,0,0,9,1,1,0,2,1,1,2073,25,375,0.5
10,1523,6,1,117,539,18,12,0,1,5,1,3,1,2,1,0,3971,57,247,2.4
13,846,15,1,123,1983,16,8,0,0,0,1,2,1,4,0,0,2248,58,1140,2.6
16,689,6,1,147,722,9,0,0,0,3,1,0,0,2,0,1,1241,7,487,2.9
6,1234,3,0,172,778,11,7,0,0,1,0,0,1,1,1,1,1449,33,166,1.6
14,793,15,1,133,1935,17,13,0,1,5,1,2,0,2,1,1,2332,30,1858,1.0
19,1177,8,1,191,882,18,5,0,0,1,1,0,0,2,0,0,311,29,178,0.9
17,1642,17,1,171,873,13,4,0,0,16,1,2,0,6,1,1,2984,8,129,0.5
20,834,16,1,123,1463,11,9,0,1,2,1,1,0,1,0,0,1591,27,1421,0.5
16,728,5,1,111,817,17,10,0,1,4,0,0,0,4,1,1,457,23,126,2.3
8,1563,13,0,151,572,11,1,0,0,10,0,3,0,7,1,1,3922,16,410,1.7
17,1753,18,1,134,1926,17,0,0,0,0,1,2,0,1,1,1,1324,31,1590,0.5
18,1624,11,0,200,1744,13,4,1,1,0,0,1,1,3,1,1,1251,58,1530,2.6
15,821,9,1,109,1786,8,4,0,0,5,0,2,0,3,0,1,3185,54,253,1.8
13,1936,20,1,104,1036,14,7,0,0,10,1,2,0,3,0,1,2552,46,667,2.1
18,1663,14,1,169,1439,7,1,0,0,13,1,2,1,4,0,1,2084,27,831,2.5
19,1656,17,1,105,519,12,8,0,0,8,1,1,1,7,1,1,1499,38,506,0.5
10,856,19,1,125,1931,17,0,0,0,14,1,0,1,6,1,1,650,19,1057,1.1
5,1686,8,0,182,1073,11,10,0,0,4,0,0,1,5,0,1,780,28,599,0.5
13,894,15,1,130,541,11,5,0,0,5,1,2,0,3,1,0,2829,54,104,0.9
9,1936,14,1,182,1089,6,1,0,0,13,1,1,1,7,1,1,1671,34,591,1.9
4,1587,15,1,148,874,17,4,0,0,0,0,0,1,8,1,0,461,50,299,0.5
17,1766,7,0,141,1227,9,7,0,0,1,0,3,1,5,1,1,3314,16,125,0.5
6,530,20,0,88,1012,17,7,0,1,1,0,0,0,6,0,0,959,32,48,2.4
15,1550,11,0,133,832,16,1,0,1,6,0,2,1,2,0,0,2338,21,268,2.5
15,1793,17,1,169,1418,16,14,0,1,10,0,3,0,6,1,1,3533,12,1086,1.8
17,618,7,1,88,896,18,15,0,1,2,1,1,1,3,1,1,2399,57,879,0.5
12,1045,7,1,175,1564,11,8,0,0,3,1,2,1,6,1,1,2137,40,1078,1.2
20,1000,12,1,135,833,7,0,1,0,1,1,0,0,5,0,0,862,58,461,2.7
15,987,8,1,83,736,17,12,0,1,4,1,2,1,3,0,0,2757,52,419,1.9
17,1254,6,1,108,1013,10,4,0,1,2,0,3,0,5,0,1,3959,50,462,1.2
13,1151,1,0,128,1560,18,8,0,1,0,0,2,1,8,0,1,2377,31,1022,2.9
3,612,7,0,102,1891,8,4,0,0,6,0,3,1,7,0,1,3161,16,1360,1.9
10,731,0,1,130,1032,12,8,0,0,0,1,1,1,8,0,1,1774,28,424,0.5
5,1670,15,1,139,1886,16,0,0,1,0,0,1,1,8,0,1,876,47,1706,1.6
2,879,15,1,83,1105,16,10,0,0,11,1,0,1,6,1,0,349,14,403,2.5
3,1578,19,1,138,1226,19,16,0,0,2,1,2,0,4,1,1,2458,37,411,1.9
14,1665,18,1,194,1684,18,17,0,0,3,1,2,1,6,0,0,1601,60,1572,0.5
13,1620,18,1,186,1339,18,14,0,0,6,0,1,0,6,0,1,1086,5,434,2.6
10,1444,1,0,103,1340,17,5,0,0,0,0,0,1,1,0,1,712,6,1274,2.1
11,1317,9,1,154,542,7,0,0,1,6,0,0,0,2,1,0,425,12,431,1.5
11,1646,5,1,200,1608,8,6,0,1,3,1,0,0,2,0,0,686,25,211,2.5
9,1934,16,1,118,1127,18,1,0,0,8,1,2,1,4,1,0,2190,2,242,2.7
17,1082,5,0,198,1191,6,1,0,1,0,0,2,0,8,1,0,2337,38,986,0.8
20,1122,14,1,156,1163,9,3,0,1,0,1,1,0,7,0,0,1456,40,675,0.5
8,576,4,1,121,1518,18,6,0,0,0,1,1,0,2,1,0,1519,27,757,0.8
12,1457,10,1,102,1287,17,8,0,0,1,1,1,0,3,1,1,1440,16,1013,1.9
18,1939,10,1,199,520,14,10,0,1,0,1,0,1,4,0,1,1047,55,320,2.8
11,560,20,1,159,1613,18,12,0,1,15,0,2,0,2,0,1,2150,50,1448,0.5
20,1133,12,1,199,1543,18,12,0,0,3,0,1,0,5,1,0,1457,42,730,1.4
5,920,14,0,115,1078,10,7,0,1,5,0,0,0,7,1,1,785,25,209,2.1
16,1619,9,1,117,1180,7,5,0,0,3,0,0,1,6,1,0,464,20,813,0.9
11,1784,20,0,164,1437,14,1,0,1,4,0,2,0,6,0,0,2313,41,610,1.6
15,1345,11,1,162,1465,9,2,0,0,7,1,1,1,3,0,0,1322,38,512,3.0
18,615,4,0,163,1664,7,4,0,0,0,0,1,1,6,1,1,2211,42,104,0.5
4,1275,9,1,152,501,13,4,0,1,3,1,3,1,1,0,1,3784,5,19,0.5
17,1349,7,1,105,1019,15,7,0,0,5,0,2,1,7,1,1,2462,55,648,2.2
2,1963,17,1,157,1813,18,2,0,0,16,1,1,1,2,1,0,714,34,1136,1.0
19,1678,14,1,192,1763,5,3,0,0,11,0,0,1,1,0,1,574,7,418,2.3
10,1296,4,1,129,1382,19,8,0,1,3,0,2,0,7,1,1,2552,11,1222,1.4
18,1030,20,1,138,1812,6,2,0,1,3,1,3,0,6,1,1,2858,58,1111,1.6
2,1624,10,1,150,699,16,11,0,0,8,0,2,0,2,0,1,2473,28,689,1.6
8,1290,20,1,110,742,16,2,0,0,19,1,0,1,4,0,1,879,35,405,1.4
15,665,2,1,185,1804,5,2,0,0,0,1,0,1,5,0,0,690,31,496,0.7
9,1862,2,1,182,1046,11,3,1,0,1,0,1,0,1,0,0,1017,62,386,1.5
15,1722,16,1,177,1741,14,0,0,0,8,0,3,0,2,1,0,3271,18,865,2.6
15,1158,20,1,123,1796,17,9,0,0,1,1,1,0,2,1,1,1542,29,311,0.7
16,1872,2,0,80,1484,15,11,0,0,0,0,2,1,2,1,1,2295,16,286,0.9
7,536,0,1,135,705,15,10,0,0,0,1,0,1,3,1,0,1211,53,547,1.4
12,1038,5,1,141,638,11,0,0,1,3,0,3,0,1,1,0,3709,43,4,1.2
5,1129,2,1,185,1079,8,4,0,1,0,0,1,1,2,1,1,1857,49,1070,2.8
14,1926,2,1,172,1157,6,1,0,0,1,1,2,1,3,0,1,2488,33,982,1.7
11,823,4,0,187,888,13,9,0,0,0,0,0,1,8,1,0,294,39,630,0.5
17,520,14,1,145,519,13,7,0,0,0,1,1,0,6,1,0,2753,31,264,2.3
10,1678,11,1,134,536,19,0,0,1,3,1,0,0,3,0,0,278,64,436,2.1
3,1526,8,1,117,751,18,10,0,1,1,1,2,0,7,0,0,2227,23,718,2.1
7,826,0,1,135,530,17,3,0,0,0,1,0,0,2,1,1,323,57,354,0.5
18,794,19,0,197,1376,19,8,0,0,15,0,1,0,3,1,1,2171,14,312,2.5
11,626,9,1,187,1334,7,5,0,0,2,1,2,0,2,1,1,3458,23,90,0.7
11,1090,16,0,91,1910,5,1,0,1,5,0,1,0,4,0,1,1352,27,1638,1.3
6,1231,10,1,185,1184,5,3,0,1,5,0,1,0,3,0,1,1762,54,632,1.2
12,1175,12,1,145,1501,9,4,0,0,10,0,2,0,2,0,0,3153,25,137,0.6
17,1642,17,1,171,873,13,4,0,0,16,1,2,0,6,1,1,2984,8,129,0.5
6,1132,4,0,157,1293,11,2,0,1,0,0,1,0,1,1,0,1950,8,1091,1.0
7,668,12,1,195,1056,10,5,0,1,7,0,1,0,8,1,1,2399,30,522,2.9
2,1602,5,1,118,1062,16,9,0,0,4,1,1,0,1,1,0,1862,46,273,2.7
16,503,11,0,185,1291,11,8,0,0,3,0,0,0,6,1,0,305,57,778,2.5
4,1359,3,1,107,901,16,8,0,1,1,1,0,1,6,1,1,1076,58,446,0.5
6,1329,2,1,181,1458,8,6,0,0,1,0,1,1,6,1,0,1228,52,1053,1.0
5,683,17,0,173,1985,16,3,0,0,5,0,2,0,4,1,0,2622,19,954,0.7
6,1234,3,0,172,778,11,7,0,0,1,0,0,1,1,1,1,1449,33,166,1.6
7,833,6,0,124,1395,9,5,0,1,4,0,1,1,1,1,0,2150,27,359,2.2
3,1897,2,1,192,1935,17,6,0,1,1,1,0,0,8,1,0,273,21,1311,3.0
11,1695,13,1,189,1208,8,6,0,1,2,1,1,1,5,0,1,1629,47,308,0.5
13,857,9,1,195,948,17,5,0,1,3,0,2,1,7,0,1,3100,17,157,2.0
11,1278,16,1,170,1775,6,2,0,1,7,1,3,1,3,1,0,3141,24,1352,1.0
4,1242,1,1,165,1225,11,1,0,0,0,0,0,0,2,1,1,1050,10,459,1.1
12,667,10,1,149,870,9,5,0,0,4,1,2,0,6,1,1,3566,6,272,1.3
7,1827,9,0,130,1764,8,3,0,1,4,0,3,1,7,1,0,2693,61,253,0.8
16,633,1,1,139,1009,11,1,0,1,0,1,2,1,8,1,0,3560,49,529,2.2
7,1576,17,1,139,789,5,1,0,1,8,0,3,1,3,1,0,3904,5,258,2.2
10,1567,19,1,153,1326,15,2,0,0,3,0,3,0,3,0,1,3991,22,190,2.1
4,648,4,1,195,1811,10,3,0,0,1,1,0,1,4,0,0,819,60,931,1.8
4,1083,11,1,178,1118,13,3,0,0,1,1,3,1,3,0,1,3210,64,1025,2.9
11,1527,14,1,154,1116,5,3,0,1,10,1,2,0,5,1,0,2078,60,526,2.7
7,587,17,1,111,1361,10,4,0,0,16,1,2,1,1,1,0,2746,51,244,2.5
19,1658,0,1,159,739,12,11,0,0,0,1,2,1,5,0,1,2609,38,51,1.4
9,538,13,1,177,662,8,4,0,0,12,1,0,0,7,1,0,417,2,235,0.8
16,1481,13,1,96,1533,10,5,0,1,4,1,2,1,5,1,1,2945,37,116,0.7
7,637,6,0,194,1289,15,10,0,0,2,0,2,1,4,0,1,2725,28,1080,0.8
12,742,14,0,190,1359,16,11,0,1,4,0,3,0,7,1,1,3557,56,577,2.2
17,1283,5,1,93,692,9,6,0,1,4,0,2,1,5,0,1,2698,47,372,1.6
6,1329,2,1,181,1458,8,6,0,0,1,0,1,1,6,1,0,1228,52,1053,1.0
12,1498,1,1,191,1167,14,12,0,1,0,1,0,1,4,0,1,577,14,111,1.2
17,680,11,1,131,1500,14,2,0,0,9,1,2,1,3,0,1,2438,9,1428,2.1
2,894,3,1,123,747,12,7,0,0,2,1,2,0,2,0,0,3305,58,158,0.7
19,1830,6,1,160,1353,16,3,0,1,5,0,2,1,6,1,0,1905,14,773,0.5
19,1956,2,1,87,776,13,1,0,1,0,1,1,0,3,0,0,1109,37,185,2.2
7,1039,8,1,136,544,15,7,0,0,5,1,2,0,6,1,0,3212,6,62,0.6
2,1318,15,1,188,1591,12,10,0,0,0,1,1,0,2,0,1,1780,11,688,1.9
18,1266,9,1,95,1698,11,0,0,0,0,1,2,0,6,0,0,1687,5,1365,0.5
4,1757,14,0,180,713,7,5,0,0,8,0,1,0,6,0,0,2056,49,265,0.5
2,1867,3,1,191,1442,6,1,0,0,0,1,1,0,6,1,0,990,9,712,2.3
3,1892,10,1,110,1564,17,14,0,1,5,0,2,1,4,1,0,2172,47,1399,0.7
19,551,15,1,172,1916,6,1,0,0,0,1,0,1,7,1,0,1414,54,169,2.8
14,979,2,1,164,1670,5,2,0,0,0,1,3,0,7,0,1,3449,5,793,0.5
3,636,15,1,152,742,15,6,0,0,8,1,2,0,2,0,0,2927,28,148,0.5
19,1656,17,1,105,519,12,8,0,0,8,1,1,1,7,1,1,1499,38,506,0.5
9,1191,20,1,84,683,14,3,0,0,16,1,1,0,1,1,1,1604,26,681,1.3
18,967,9,0,92,1642,7,4,0,1,4,0,2,1,8,1,0,3076,25,243,1.6
13,1049,17,0,135,1077,11,3,0,0,9,0,0,1,5,0,0,1022,63,199,2.2
11,580,1,1,91,1345,15,1,0,1,0,0,3,1,3,0,1,3451,47,1086,1.2
20,1589,16,1,84,940,11,9,0,1,9,0,2,0,3,0,0,2373,46,618,2.6
9,1423,13,0,131,640,10,8,0,0,12,0,1,0,5,0,0,2253,44,501,0.6
19,801,4,0,165,879,17,4,0,0,2,0,1,1,7,1,1,1617,63,650,2.2
6,1974,13,1,80,545,7,4,0,0,4,0,0,0,7,1,0,861,24,250,1.0
13,1596,9,1,149,1190,14,12,0,1,7,0,2,0,2,1,1,2493,7,169,2.9
12,915,17,0,187,1448,19,10,0,1,6,0,0,0,8,0,0,905,56,532,1.1
16,1130,14,1,132,1261,17,1,0,0,4,1,0,1,5,0,0,1018,58,88,2.5
18,1995,18,1,139,1963,14,12,0,1,6,0,2,1,6,1,0,1203,9,1830,1.9
14,628,6,0,87,1534,12,7,0,1,5,0,1,1,6,0,0,1337,60,1047,1.8
11,1603,8,1,114,1207,17,3,0,0,1,1,1,1,2,1,1,1637,17,430,0.5
