Unnamed: 0,index,talk_time,battery_power,pc,three_g,mobile_wt,px_width,sc_h,sc_w,m_dep,touch_screen,fc,four_g,hgv,price_range,blue,n_cores,wifi,dual_sim,ram,werf,int_memory,px_height,clock_speed
4889,644,13.0,1715.0,6.0,1.0,171.0,1652.0,7.0,4.0,0.1,0.0,4.0,1.0,13.0,0.0,0.0,5.0,0.0,0.0,514.0,9156615,3.0,79.0,1.9
4893,1388,19.0,1924.0,10.0,1.0,111.0,686.0,13.0,3.0,0.3,0.0,3.0,1.0,19.0,3.0,0.0,2.0,0.0,0.0,3423.0,9156615,63.0,122.0,0.5
4896,467,4.0,1433.0,11.0,1.0,133.0,799.0,11.0,9.0,0.7,1.0,7.0,0.0,4.0,0.0,0.0,8.0,1.0,0.0,258.0,9156615,4.0,281.0,1.6
4900,544,12.0,707.0,0.0,1.0,194.0,1508.0,17.0,14.0,0.1,1.0,0.0,1.0,12.0,1.0,0.0,2.0,1.0,0.0,1853.0,9156615,16.0,1027.0,0.5
4902,2211,12.0,1163.0,0.0,0.0,155.0,754.0,19.0,2.0,0.6,0.0,0.0,0.0,12.0,2.0,0.0,2.0,1.0,1.0,2768.0,9156615,49.0,520.0,2.8
4903,2098,13.0,1445.0,15.0,1.0,173.0,1345.0,7.0,4.0,0.4,1.0,7.0,1.0,13.0,1.0,1.0,7.0,1.0,1.0,1441.0,9156615,20.0,1273.0,2.4
4911,91,14.0,1977.0,18.0,1.0,171.0,1242.0,18.0,7.0,1.0,1.0,7.0,1.0,14.0,2.0,1.0,7.0,0.0,1.0,1971.0,9156615,54.0,1226.0,2.0
4913,2097,13.0,1703.0,0.0,1.0,192.0,1235.0,5.0,4.0,0.6,0.0,0.0,1.0,13.0,0.0,1.0,1.0,1.0,0.0,1046.0,9156615,22.0,286.0,0.5
4915,816,17.0,805.0,14.0,0.0,97.0,704.0,11.0,6.0,0.1,1.0,0.0,0.0,17.0,0.0,1.0,4.0,1.0,0.0,418.0,9156615,64.0,641.0,0.7
4919,2399,3.0,1559.0,17.0,1.0,162.0,1559.0,9.0,1.0,0.5,1.0,6.0,1.0,3.0,3.0,1.0,6.0,1.0,1.0,3352.0,9156615,6.0,179.0,1.6
4920,18,16.0,1131.0,18.0,1.0,101.0,878.0,19.0,13.0,0.6,1.0,11.0,0.0,16.0,1.0,1.0,5.0,0.0,1.0,1835.0,9156615,49.0,658.0,0.5
4924,1938,4.0,1749.0,8.0,1.0,178.0,775.0,5.0,4.0,0.8,0.0,7.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2195.0,9156615,49.0,470.0,0.5
4926,2171,14.0,793.0,15.0,1.0,133.0,1935.0,17.0,13.0,0.9,1.0,5.0,1.0,14.0,2.0,0.0,2.0,1.0,1.0,2332.0,9156615,30.0,1858.0,1.0
4928,1987,7.0,618.0,15.0,1.0,80.0,724.0,15.0,12.0,0.1,1.0,9.0,1.0,7.0,0.0,1.0,4.0,0.0,0.0,1424.0,9156615,13.0,591.0,1.0
4929,193,10.0,1523.0,6.0,1.0,117.0,539.0,18.0,12.0,0.2,1.0,5.0,1.0,10.0,3.0,1.0,2.0,1.0,0.0,3971.0,9156615,57.0,247.0,2.4
4933,1672,18.0,1379.0,13.0,1.0,118.0,755.0,11.0,4.0,0.8,0.0,6.0,1.0,18.0,1.0,1.0,8.0,1.0,0.0,1693.0,9156615,9.0,98.0,1.5
4943,1385,17.0,1805.0,2.0,0.0,182.0,891.0,19.0,4.0,0.2,1.0,0.0,0.0,17.0,1.0,1.0,4.0,0.0,0.0,1276.0,9156615,29.0,758.0,0.5
4949,1364,10.0,1012.0,6.0,1.0,161.0,1195.0,8.0,0.0,0.1,1.0,4.0,0.0,10.0,2.0,0.0,4.0,0.0,1.0,2802.0,9156615,39.0,882.0,0.5
4955,1834,19.0,616.0,4.0,1.0,150.0,513.0,17.0,9.0,0.8,0.0,3.0,1.0,19.0,2.0,1.0,7.0,0.0,0.0,3267.0,9156615,21.0,347.0,2.2
4957,629,8.0,1914.0,2.0,1.0,118.0,1701.0,17.0,1.0,0.6,0.0,1.0,0.0,8.0,1.0,0.0,8.0,1.0,0.0,643.0,9156615,35.0,942.0,0.7
4959,1221,4.0,1263.0,3.0,1.0,146.0,1609.0,9.0,6.0,0.4,1.0,0.0,0.0,4.0,2.0,1.0,6.0,1.0,0.0,1958.0,9156615,5.0,954.0,2.0
4969,1962,8.0,635.0,17.0,1.0,110.0,1299.0,19.0,17.0,1.0,0.0,9.0,0.0,8.0,2.0,1.0,7.0,0.0,0.0,2452.0,9156615,16.0,599.0,0.5
4970,2344,8.0,1472.0,19.0,1.0,168.0,1052.0,19.0,15.0,0.1,0.0,6.0,0.0,8.0,2.0,1.0,6.0,0.0,0.0,2677.0,9156615,61.0,710.0,2.3
4971,1453,11.0,1342.0,8.0,0.0,173.0,620.0,7.0,2.0,0.1,1.0,1.0,0.0,11.0,2.0,0.0,1.0,1.0,0.0,2644.0,9156615,50.0,127.0,2.8
4973,2478,19.0,616.0,4.0,1.0,150.0,513.0,17.0,9.0,0.8,0.0,3.0,1.0,19.0,2.0,1.0,7.0,0.0,0.0,3267.0,9156615,21.0,347.0,2.2
4979,621,13.0,1944.0,18.0,1.0,197.0,1970.0,17.0,14.0,0.1,1.0,5.0,1.0,13.0,1.0,1.0,6.0,0.0,0.0,584.0,9156615,36.0,1060.0,0.5
4985,1658,11.0,1812.0,15.0,1.0,162.0,1550.0,18.0,13.0,1.0,1.0,4.0,1.0,11.0,3.0,1.0,7.0,1.0,1.0,3338.0,9156615,42.0,380.0,1.3
4994,2080,6.0,959.0,19.0,1.0,84.0,1631.0,16.0,1.0,1.0,0.0,15.0,0.0,6.0,3.0,1.0,4.0,0.0,1.0,3965.0,9156615,20.0,561.0,2.6
5000,209,6.0,1277.0,6.0,1.0,142.0,1460.0,18.0,17.0,0.4,1.0,0.0,1.0,6.0,3.0,1.0,6.0,0.0,1.0,3559.0,9156615,35.0,309.0,0.5
5002,2462,20.0,837.0,15.0,1.0,104.0,1831.0,16.0,6.0,0.2,0.0,1.0,0.0,20.0,0.0,0.0,5.0,1.0,1.0,594.0,9156615,51.0,638.0,2.4
5006,843,15.0,1438.0,7.0,0.0,169.0,867.0,14.0,11.0,0.6,0.0,3.0,0.0,15.0,2.0,1.0,8.0,0.0,0.0,2246.0,9156615,16.0,859.0,1.8
5012,1841,4.0,592.0,10.0,0.0,103.0,970.0,5.0,0.0,0.9,0.0,1.0,0.0,4.0,0.0,0.0,7.0,1.0,1.0,1507.0,9156615,52.0,332.0,0.8
5013,991,18.0,860.0,18.0,1.0,187.0,1463.0,17.0,2.0,0.5,0.0,13.0,0.0,18.0,1.0,1.0,7.0,0.0,1.0,1870.0,9156615,48.0,335.0,1.6
5023,397,7.0,880.0,2.0,1.0,173.0,1350.0,12.0,1.0,0.7,1.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,1.0,1414.0,9156615,33.0,30.0,1.7
5026,2122,6.0,1634.0,5.0,1.0,200.0,1677.0,11.0,6.0,0.2,1.0,1.0,1.0,6.0,3.0,1.0,2.0,1.0,0.0,3031.0,9156615,17.0,964.0,1.4
5034,972,8.0,1330.0,12.0,1.0,84.0,1304.0,19.0,6.0,0.8,1.0,6.0,1.0,8.0,3.0,0.0,4.0,0.0,0.0,3269.0,9156615,52.0,462.0,0.9
5041,23,20.0,1602.0,20.0,1.0,114.0,788.0,8.0,7.0,0.7,0.0,4.0,1.0,20.0,0.0,1.0,3.0,0.0,1.0,1037.0,9156615,38.0,466.0,2.8
5046,475,13.0,1122.0,14.0,1.0,120.0,790.0,11.0,2.0,0.6,1.0,9.0,0.0,13.0,2.0,0.0,4.0,1.0,0.0,3291.0,9156615,2.0,331.0,1.2
5047,1721,16.0,1174.0,20.0,0.0,147.0,1244.0,17.0,14.0,1.0,1.0,7.0,0.0,16.0,0.0,1.0,4.0,1.0,0.0,804.0,9156615,30.0,744.0,0.9
5048,886,11.0,878.0,18.0,1.0,153.0,618.0,9.0,7.0,0.5,1.0,13.0,1.0,11.0,2.0,1.0,4.0,0.0,0.0,3497.0,9156615,31.0,575.0,1.3
5069,700,4.0,561.0,13.0,1.0,193.0,1294.0,10.0,0.0,0.1,1.0,7.0,1.0,4.0,0.0,1.0,3.0,0.0,1.0,665.0,9156615,2.0,1055.0,2.1
5075,660,9.0,568.0,4.0,1.0,179.0,1703.0,17.0,9.0,0.3,0.0,1.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,950.0,9156615,36.0,181.0,2.0
5079,1398,5.0,1540.0,1.0,1.0,157.0,831.0,11.0,8.0,0.1,0.0,0.0,1.0,5.0,0.0,0.0,7.0,0.0,1.0,1161.0,9156615,29.0,318.0,0.7
5090,1572,4.0,895.0,14.0,0.0,164.0,1575.0,7.0,0.0,0.3,0.0,6.0,0.0,4.0,2.0,0.0,8.0,1.0,1.0,3122.0,9156615,16.0,126.0,0.5
5128,2121,2.0,1686.0,4.0,0.0,166.0,1453.0,14.0,11.0,0.1,0.0,3.0,0.0,2.0,3.0,1.0,4.0,0.0,1.0,2958.0,9156615,38.0,397.0,2.8
5129,2028,8.0,1355.0,16.0,1.0,132.0,891.0,19.0,4.0,0.2,1.0,10.0,1.0,8.0,0.0,0.0,5.0,0.0,0.0,880.0,9156615,23.0,651.0,2.3
5130,1990,7.0,1617.0,9.0,1.0,85.0,1426.0,5.0,3.0,0.8,0.0,8.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,296.0,9156615,36.0,743.0,2.4
5137,1083,4.0,1330.0,20.0,1.0,126.0,1637.0,10.0,1.0,0.7,0.0,11.0,0.0,4.0,2.0,0.0,7.0,0.0,0.0,2166.0,9156615,37.0,1103.0,1.1
5143,2301,7.0,961.0,16.0,1.0,152.0,621.0,15.0,6.0,0.3,1.0,10.0,0.0,7.0,2.0,1.0,6.0,1.0,1.0,2981.0,9156615,51.0,554.0,1.5
5147,873,8.0,603.0,0.0,1.0,156.0,1968.0,10.0,4.0,0.2,1.0,0.0,1.0,8.0,0.0,1.0,6.0,1.0,1.0,604.0,9156615,64.0,1842.0,0.7
5154,1639,5.0,1768.0,2.0,1.0,88.0,1814.0,9.0,6.0,0.8,1.0,0.0,1.0,5.0,3.0,1.0,7.0,0.0,0.0,3256.0,9156615,2.0,1303.0,2.0
5165,911,9.0,1284.0,14.0,0.0,155.0,516.0,16.0,2.0,0.9,1.0,0.0,0.0,9.0,1.0,1.0,2.0,1.0,1.0,2197.0,9156615,10.0,160.0,2.8
5166,2457,11.0,1052.0,16.0,0.0,195.0,1839.0,6.0,1.0,0.8,0.0,1.0,0.0,11.0,0.0,0.0,4.0,1.0,0.0,552.0,9156615,6.0,1191.0,0.9
5168,1173,20.0,553.0,1.0,1.0,136.0,1892.0,12.0,10.0,0.7,0.0,0.0,1.0,20.0,3.0,1.0,2.0,0.0,1.0,3300.0,9156615,18.0,1287.0,2.2
5172,734,16.0,1536.0,20.0,1.0,105.0,1634.0,6.0,0.0,0.3,1.0,12.0,0.0,16.0,2.0,0.0,7.0,0.0,0.0,2020.0,9156615,13.0,22.0,0.8
5177,630,20.0,1645.0,2.0,1.0,123.0,1308.0,10.0,8.0,0.7,0.0,1.0,0.0,20.0,0.0,1.0,7.0,0.0,0.0,783.0,9156615,21.0,897.0,1.8
5178,860,12.0,1829.0,7.0,1.0,160.0,1267.0,16.0,11.0,0.4,0.0,0.0,1.0,12.0,2.0,1.0,5.0,1.0,0.0,2080.0,9156615,15.0,729.0,0.5
5179,2186,18.0,615.0,4.0,0.0,163.0,1664.0,7.0,4.0,0.6,0.0,0.0,0.0,18.0,1.0,1.0,6.0,1.0,1.0,2211.0,9156615,42.0,104.0,0.5
5181,1564,13.0,1273.0,14.0,1.0,178.0,1399.0,8.0,5.0,0.6,0.0,1.0,0.0,13.0,0.0,1.0,6.0,0.0,0.0,558.0,9156615,23.0,485.0,0.7
5192,2275,20.0,1883.0,13.0,1.0,146.0,1739.0,16.0,8.0,0.3,0.0,3.0,1.0,20.0,3.0,1.0,6.0,0.0,0.0,2600.0,9156615,10.0,836.0,0.5
5193,1280,5.0,1426.0,16.0,1.0,174.0,1694.0,14.0,9.0,0.7,0.0,4.0,1.0,5.0,1.0,0.0,5.0,0.0,0.0,1277.0,9156615,12.0,1573.0,1.6
5202,2430,18.0,1893.0,11.0,0.0,134.0,763.0,14.0,3.0,0.2,1.0,8.0,0.0,18.0,3.0,1.0,2.0,1.0,1.0,3822.0,9156615,63.0,637.0,2.1
5213,1183,14.0,1744.0,0.0,1.0,158.0,1558.0,10.0,6.0,0.7,0.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,345.0,9156615,62.0,621.0,2.8
5219,2364,2.0,1686.0,4.0,0.0,166.0,1453.0,14.0,11.0,0.1,0.0,3.0,0.0,2.0,3.0,1.0,4.0,0.0,1.0,2958.0,9156615,38.0,397.0,2.8
5220,488,9.0,1949.0,4.0,0.0,186.0,592.0,17.0,10.0,0.8,0.0,0.0,0.0,9.0,1.0,0.0,5.0,0.0,0.0,1125.0,9156615,20.0,518.0,1.8
5221,381,12.0,1482.0,10.0,1.0,142.0,642.0,12.0,8.0,0.2,1.0,2.0,0.0,12.0,2.0,0.0,7.0,1.0,0.0,2971.0,9156615,48.0,634.0,0.5
5232,484,10.0,1579.0,18.0,1.0,142.0,1484.0,16.0,4.0,0.2,1.0,0.0,0.0,10.0,1.0,1.0,6.0,1.0,0.0,1713.0,9156615,27.0,831.0,1.5
5234,1483,6.0,565.0,8.0,1.0,158.0,703.0,13.0,6.0,0.1,1.0,1.0,0.0,6.0,1.0,0.0,2.0,1.0,1.0,2156.0,9156615,50.0,543.0,0.6
5235,441,14.0,1654.0,2.0,1.0,146.0,1719.0,8.0,1.0,0.3,1.0,1.0,0.0,14.0,1.0,0.0,7.0,1.0,0.0,1070.0,9156615,11.0,1184.0,1.8
5236,511,16.0,1062.0,13.0,0.0,160.0,1807.0,7.0,3.0,0.9,0.0,6.0,0.0,16.0,3.0,1.0,1.0,1.0,1.0,3803.0,9156615,10.0,1596.0,2.5
5244,2007,13.0,819.0,20.0,1.0,188.0,1242.0,5.0,4.0,0.9,0.0,8.0,1.0,13.0,1.0,0.0,6.0,1.0,1.0,1814.0,9156615,42.0,339.0,0.6
5254,2375,19.0,1523.0,8.0,1.0,129.0,1606.0,19.0,8.0,0.1,1.0,6.0,1.0,19.0,0.0,1.0,1.0,0.0,0.0,707.0,9156615,11.0,148.0,1.8
5255,1715,7.0,1969.0,20.0,1.0,85.0,764.0,16.0,7.0,0.2,1.0,5.0,1.0,7.0,0.0,0.0,8.0,0.0,1.0,315.0,9156615,7.0,332.0,0.8
5262,1061,17.0,1522.0,5.0,1.0,124.0,1191.0,14.0,5.0,0.2,0.0,4.0,0.0,17.0,1.0,1.0,1.0,1.0,1.0,1368.0,9156615,28.0,952.0,0.7
5273,2208,10.0,1707.0,2.0,0.0,80.0,1388.0,12.0,0.0,0.8,0.0,0.0,0.0,10.0,2.0,0.0,7.0,0.0,0.0,1774.0,9156615,41.0,1331.0,1.4
5282,1254,19.0,1083.0,20.0,1.0,126.0,1469.0,19.0,18.0,0.9,1.0,6.0,0.0,19.0,0.0,0.0,2.0,1.0,0.0,681.0,9156615,52.0,925.0,1.0
5283,1099,11.0,1697.0,0.0,1.0,90.0,1046.0,15.0,1.0,0.1,1.0,0.0,1.0,11.0,0.0,0.0,4.0,0.0,0.0,441.0,9156615,60.0,88.0,0.5
5290,2433,11.0,1517.0,14.0,1.0,143.0,1489.0,15.0,5.0,0.6,1.0,6.0,1.0,11.0,3.0,0.0,5.0,1.0,0.0,2822.0,9156615,48.0,802.0,0.5
5295,413,17.0,1178.0,0.0,0.0,101.0,596.0,6.0,3.0,0.6,0.0,0.0,0.0,17.0,2.0,1.0,5.0,0.0,0.0,2511.0,9156615,49.0,579.0,1.3
5303,1670,4.0,1569.0,6.0,1.0,190.0,665.0,6.0,2.0,0.9,0.0,4.0,1.0,4.0,3.0,1.0,4.0,0.0,1.0,3905.0,9156615,54.0,371.0,1.6
5309,622,15.0,1225.0,1.0,1.0,138.0,1101.0,12.0,11.0,0.6,1.0,0.0,1.0,15.0,2.0,0.0,7.0,0.0,1.0,2675.0,9156615,2.0,217.0,0.7
5318,1886,17.0,1082.0,20.0,0.0,101.0,724.0,12.0,2.0,1.0,1.0,11.0,0.0,17.0,1.0,0.0,4.0,0.0,1.0,2177.0,9156615,2.0,398.0,2.3
5319,1591,14.0,1830.0,12.0,0.0,191.0,1583.0,8.0,7.0,0.9,1.0,0.0,0.0,14.0,2.0,0.0,6.0,0.0,0.0,2334.0,9156615,7.0,460.0,0.5
5324,2348,6.0,664.0,4.0,1.0,110.0,1478.0,19.0,15.0,0.1,1.0,1.0,1.0,6.0,3.0,1.0,7.0,1.0,1.0,3629.0,9156615,51.0,701.0,1.1
5328,909,17.0,868.0,0.0,1.0,83.0,1026.0,11.0,7.0,0.8,0.0,0.0,0.0,17.0,1.0,0.0,4.0,0.0,0.0,1653.0,9156615,30.0,276.0,1.7
5368,402,6.0,1479.0,10.0,1.0,156.0,1476.0,13.0,12.0,0.6,0.0,8.0,0.0,6.0,3.0,0.0,3.0,1.0,0.0,3323.0,9156615,19.0,180.0,0.5
5375,2114,16.0,1336.0,9.0,1.0,194.0,583.0,13.0,1.0,0.2,1.0,5.0,1.0,16.0,1.0,0.0,5.0,1.0,0.0,1869.0,9156615,17.0,55.0,0.9
5381,148,4.0,1216.0,7.0,0.0,199.0,1967.0,13.0,5.0,0.4,1.0,4.0,0.0,4.0,2.0,0.0,3.0,1.0,0.0,2268.0,9156615,47.0,1852.0,3.0
5384,1068,10.0,1095.0,5.0,1.0,197.0,1247.0,9.0,1.0,0.5,1.0,4.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,560.0,9156615,45.0,179.0,0.5
5387,313,13.0,645.0,17.0,1.0,184.0,1130.0,18.0,2.0,0.7,1.0,6.0,1.0,13.0,0.0,0.0,8.0,0.0,0.0,714.0,9156615,41.0,741.0,1.2
5392,2350,13.0,1395.0,1.0,1.0,111.0,705.0,11.0,0.0,0.1,0.0,0.0,0.0,13.0,2.0,0.0,3.0,1.0,1.0,2571.0,9156615,23.0,213.0,1.8
5396,276,13.0,1662.0,13.0,1.0,126.0,1509.0,9.0,5.0,0.8,1.0,0.0,1.0,13.0,3.0,0.0,4.0,1.0,0.0,3760.0,9156615,61.0,32.0,0.5
5397,2420,9.0,1733.0,20.0,1.0,119.0,527.0,17.0,16.0,1.0,0.0,3.0,1.0,9.0,3.0,1.0,6.0,0.0,0.0,3576.0,9156615,36.0,357.0,2.8
5400,2411,4.0,730.0,2.0,1.0,89.0,1247.0,19.0,15.0,0.1,1.0,0.0,1.0,4.0,0.0,0.0,8.0,1.0,1.0,1210.0,9156615,4.0,302.0,2.1
5408,2302,4.0,1296.0,3.0,1.0,124.0,1272.0,7.0,1.0,0.5,1.0,0.0,1.0,4.0,0.0,0.0,5.0,1.0,1.0,490.0,9156615,14.0,811.0,0.9
5412,682,11.0,804.0,13.0,1.0,89.0,818.0,11.0,5.0,0.9,0.0,12.0,1.0,11.0,1.0,1.0,1.0,0.0,1.0,2027.0,9156615,41.0,709.0,0.8
5413,2183,3.0,612.0,7.0,0.0,102.0,1891.0,8.0,4.0,0.3,0.0,6.0,0.0,3.0,3.0,1.0,7.0,0.0,1.0,3161.0,9156615,16.0,1360.0,1.9
5421,1140,4.0,802.0,6.0,0.0,153.0,734.0,17.0,13.0,0.6,1.0,3.0,0.0,4.0,2.0,0.0,5.0,0.0,1.0,3063.0,9156615,43.0,527.0,0.5
5435,1041,7.0,1727.0,8.0,1.0,85.0,1992.0,19.0,13.0,0.6,0.0,2.0,1.0,7.0,3.0,0.0,7.0,1.0,0.0,2457.0,9156615,63.0,1463.0,2.1
5443,1847,17.0,1685.0,15.0,0.0,137.0,1429.0,6.0,3.0,0.6,1.0,14.0,0.0,17.0,0.0,0.0,7.0,1.0,0.0,881.0,9156615,16.0,120.0,0.6
5447,2309,17.0,1569.0,20.0,1.0,110.0,1942.0,9.0,2.0,0.3,0.0,17.0,0.0,17.0,1.0,0.0,4.0,0.0,1.0,1260.0,9156615,44.0,45.0,2.8
5449,47,12.0,1054.0,10.0,1.0,196.0,774.0,16.0,12.0,0.8,0.0,3.0,1.0,12.0,1.0,1.0,7.0,1.0,1.0,2296.0,9156615,40.0,27.0,1.8
5452,1349,6.0,1576.0,4.0,1.0,173.0,1386.0,17.0,2.0,0.4,1.0,0.0,1.0,6.0,3.0,1.0,2.0,0.0,1.0,3220.0,9156615,14.0,1213.0,0.9
5458,2153,10.0,601.0,13.0,1.0,154.0,765.0,12.0,8.0,0.1,1.0,4.0,1.0,10.0,0.0,1.0,4.0,1.0,0.0,532.0,9156615,4.0,356.0,1.4
5465,603,17.0,1770.0,6.0,1.0,128.0,1552.0,6.0,1.0,0.8,0.0,0.0,0.0,17.0,1.0,0.0,7.0,0.0,1.0,1480.0,9156615,7.0,886.0,2.3
5468,1321,20.0,1965.0,13.0,1.0,149.0,676.0,11.0,1.0,0.5,1.0,4.0,1.0,20.0,3.0,1.0,5.0,1.0,0.0,2973.0,9156615,29.0,584.0,0.5
5476,1609,11.0,1148.0,20.0,1.0,170.0,688.0,10.0,7.0,0.3,0.0,0.0,1.0,11.0,2.0,0.0,5.0,0.0,1.0,3127.0,9156615,58.0,606.0,2.3
5478,2491,17.0,1685.0,15.0,0.0,137.0,1429.0,6.0,3.0,0.6,1.0,14.0,0.0,17.0,0.0,0.0,7.0,1.0,0.0,881.0,9156615,16.0,120.0,0.6
5481,2059,4.0,1296.0,3.0,1.0,124.0,1272.0,7.0,1.0,0.5,1.0,0.0,1.0,4.0,0.0,0.0,5.0,1.0,1.0,490.0,9156615,14.0,811.0,0.9
5490,1650,10.0,1948.0,13.0,0.0,136.0,700.0,6.0,1.0,0.2,1.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,361.0,9156615,5.0,651.0,2.9
5491,1417,6.0,1987.0,18.0,1.0,119.0,1925.0,12.0,4.0,0.7,1.0,0.0,0.0,6.0,1.0,1.0,8.0,0.0,0.0,857.0,9156615,50.0,960.0,1.9
5507,828,16.0,1965.0,9.0,1.0,84.0,1660.0,17.0,0.0,1.0,1.0,6.0,1.0,16.0,3.0,0.0,7.0,1.0,0.0,3535.0,9156615,4.0,977.0,0.5
5509,659,5.0,966.0,10.0,1.0,117.0,1754.0,10.0,1.0,0.2,0.0,9.0,1.0,5.0,2.0,1.0,4.0,1.0,0.0,2574.0,9156615,50.0,1446.0,0.6
5510,1887,11.0,1719.0,1.0,1.0,187.0,520.0,10.0,1.0,0.1,1.0,0.0,0.0,11.0,2.0,1.0,3.0,1.0,1.0,2610.0,9156615,52.0,417.0,2.1
5513,258,15.0,564.0,1.0,1.0,168.0,1980.0,14.0,8.0,0.5,1.0,0.0,1.0,15.0,0.0,0.0,3.0,0.0,1.0,1074.0,9156615,51.0,912.0,1.8
5516,1957,19.0,1589.0,2.0,1.0,112.0,1397.0,7.0,5.0,0.8,1.0,0.0,0.0,19.0,3.0,0.0,5.0,1.0,0.0,3430.0,9156615,5.0,776.0,0.6
5519,1086,19.0,1869.0,13.0,1.0,152.0,874.0,15.0,3.0,0.4,0.0,0.0,1.0,19.0,1.0,0.0,1.0,0.0,0.0,1375.0,9156615,30.0,163.0,2.6
5524,164,7.0,1441.0,17.0,1.0,118.0,1071.0,16.0,4.0,0.1,0.0,11.0,1.0,7.0,2.0,0.0,8.0,1.0,1.0,2317.0,9156615,3.0,577.0,2.1
5550,1258,5.0,1872.0,18.0,1.0,139.0,1389.0,16.0,15.0,0.2,1.0,14.0,0.0,5.0,3.0,1.0,7.0,0.0,1.0,3153.0,9156615,49.0,81.0,0.5
5555,1917,3.0,1802.0,9.0,1.0,101.0,590.0,14.0,7.0,0.6,1.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,1.0,696.0,9156615,10.0,253.0,2.7
5564,1745,2.0,926.0,14.0,1.0,161.0,793.0,18.0,7.0,0.8,0.0,6.0,1.0,2.0,0.0,1.0,7.0,1.0,0.0,256.0,9156615,59.0,84.0,0.8
5574,2165,17.0,1283.0,5.0,1.0,93.0,692.0,9.0,6.0,0.9,1.0,4.0,0.0,17.0,2.0,1.0,5.0,0.0,1.0,2698.0,9156615,47.0,372.0,1.6
5576,1606,16.0,557.0,4.0,0.0,89.0,710.0,17.0,16.0,0.2,0.0,3.0,0.0,16.0,1.0,0.0,6.0,0.0,1.0,2623.0,9156615,17.0,322.0,0.5
5588,2082,15.0,1380.0,13.0,1.0,92.0,500.0,13.0,2.0,0.8,1.0,1.0,1.0,15.0,0.0,1.0,3.0,0.0,1.0,797.0,9156615,4.0,420.0,2.1
5593,1654,6.0,1727.0,18.0,0.0,158.0,1288.0,5.0,2.0,0.3,0.0,10.0,0.0,6.0,0.0,1.0,6.0,0.0,1.0,512.0,9156615,57.0,376.0,2.1
5600,612,5.0,1836.0,15.0,1.0,184.0,1230.0,7.0,3.0,0.2,1.0,0.0,1.0,5.0,3.0,1.0,7.0,0.0,1.0,3072.0,9156615,30.0,276.0,2.1
5602,1337,18.0,1159.0,8.0,0.0,104.0,1206.0,8.0,7.0,0.4,0.0,3.0,0.0,18.0,2.0,0.0,4.0,0.0,0.0,2115.0,9156615,36.0,717.0,1.5
5608,425,18.0,1876.0,4.0,1.0,182.0,585.0,12.0,2.0,0.4,0.0,3.0,1.0,18.0,2.0,0.0,3.0,0.0,1.0,3021.0,9156615,56.0,235.0,2.8
5609,867,19.0,1498.0,4.0,1.0,170.0,1076.0,7.0,3.0,0.1,0.0,3.0,1.0,19.0,3.0,1.0,7.0,0.0,0.0,3358.0,9156615,8.0,347.0,0.7
5613,1851,2.0,1077.0,14.0,1.0,131.0,1079.0,17.0,11.0,0.6,0.0,13.0,1.0,2.0,3.0,1.0,4.0,1.0,0.0,3454.0,9156615,49.0,334.0,2.5
5620,1613,4.0,1676.0,3.0,1.0,145.0,1197.0,14.0,8.0,0.2,0.0,2.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,2515.0,9156615,37.0,134.0,1.6
5623,944,4.0,674.0,0.0,1.0,93.0,772.0,18.0,6.0,0.2,1.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,1.0,589.0,9156615,8.0,750.0,2.8
5627,290,18.0,1893.0,11.0,0.0,134.0,763.0,14.0,3.0,0.2,1.0,8.0,0.0,18.0,3.0,1.0,2.0,1.0,1.0,3822.0,9156615,63.0,637.0,2.1
5628,781,5.0,1368.0,18.0,0.0,97.0,829.0,13.0,6.0,0.2,1.0,10.0,0.0,5.0,2.0,0.0,7.0,1.0,1.0,2496.0,9156615,50.0,698.0,3.0
5629,858,2.0,1878.0,19.0,0.0,85.0,1026.0,18.0,7.0,0.6,0.0,9.0,0.0,2.0,1.0,1.0,8.0,0.0,0.0,1334.0,9156615,29.0,210.0,0.5
5644,703,4.0,1413.0,12.0,1.0,185.0,1318.0,19.0,16.0,0.1,0.0,4.0,1.0,4.0,3.0,0.0,5.0,0.0,1.0,3878.0,9156615,39.0,1039.0,0.5
5654,527,14.0,1780.0,11.0,1.0,190.0,1463.0,19.0,17.0,0.1,1.0,6.0,0.0,14.0,3.0,1.0,4.0,1.0,0.0,2776.0,9156615,27.0,1331.0,0.5
5660,69,7.0,1166.0,1.0,1.0,80.0,603.0,7.0,1.0,0.8,1.0,0.0,1.0,7.0,3.0,0.0,4.0,0.0,1.0,3993.0,9156615,43.0,205.0,1.5
5667,1774,11.0,579.0,10.0,0.0,89.0,1517.0,12.0,4.0,1.0,0.0,3.0,0.0,11.0,2.0,1.0,8.0,1.0,0.0,2908.0,9156615,7.0,808.0,2.5
